barcode,category,description,name,pages,price,publishing_affiliate,seller,size,subcategory,url
893521236779,Thiếu Nhi," mang đến những lời giải đáp thú vị và bất ngờ như tên gọi của nó. Bộ sách với 9 chủ đề gây tò mò, mỗi tập truyện là rất nhiều câu hỏi, kèm với câu đố vui và giải thích chi tiết khoa học:","WOW, Thì Ra Là Thế! - Bí Mật Của Trái Đất",56,"48,000",Đinh Tị Books,Phương Nam Online,21.7 x 20.5 x 0.5,Kiến Thức Bách Khoa,https://nhasachphuongnam.com/wow-thi-ra-la-the-bi-mat-cua-trai-dat.html
893521236778,Thiếu Nhi," mang đến những lời giải đáp thú vị và bất ngờ như tên gọi của nó. Bộ sách với 9 chủ đề gây tò mò, mỗi tập truyện là rất nhiều câu hỏi, kèm với câu đố vui và giải thích chi tiết khoa học:","WOW, Thì Ra Là Thế! - Kiến Thức Ít Ai Biết Về Động Vật",56,"48,000",Đinh Tị Books,Phương Nam Online,21.7 x 20.5 x 0.5,Kiến Thức Bách Khoa,https://nhasachphuongnam.com/wow-thi-ra-la-the-kien-thuc-it-ai-biet-ve-dong-vat.html
893521236776,Thiếu Nhi," mang đến những lời giải đáp thú vị và bất ngờ như tên gọi của nó. Bộ sách với 9 chủ đề gây tò mò, mỗi tập truyện là rất nhiều câu hỏi, kèm với câu đố vui và giải thích chi tiết khoa học:","WOW, Thì Ra Là Thế! - Bí Mật Nhỏ Của Thực Vật",56,"48,000",Đinh Tị Books,Phương Nam Online,21.7 x 20.5 x 0.5,Kiến Thức Bách Khoa,https://nhasachphuongnam.com/wow-thi-ra-la-the-bi-mat-nho-cua-thuc-vat.html
893521236777,Thiếu Nhi," mang đến những lời giải đáp thú vị và bất ngờ như tên gọi của nó. Bộ sách với 9 chủ đề gây tò mò, mỗi tập truyện là rất nhiều câu hỏi, kèm với câu đố vui và giải thích chi tiết khoa học:","WOW, Thì Ra Là Thế! - Thám Hiểm Vũ Trụ",56,"48,000",Đinh Tị Books,Phương Nam Online,21.7 x 20.5 x 0.5,Kiến Thức Bách Khoa,https://nhasachphuongnam.com/wow-thi-ra-la-the-tham-hiem-vu-tru.html
893521236757,Thiếu Nhi,"Robin Hood, Gulliver du ký và Moonfleet là ba tác phẩm kinh điển không còn xa lạ với biết bao thế hệ độc giả. Giờ đây, những câu chuyện xưa cũ ấy đã được thổi vào một làn gió mới hấp dẫn nhờ sự kết hợp của lối kể hiện đại, giọng văn lôi cuốn và hình ảnh minh họa sinh động, bắt mắt.","Illustrated Classics - Những Cuộc Phiêu Lưu Kỳ Thú: Robin Hood, Gulliver Du Ký, Moonfleet",196,"168,000",Đinh Tị Books,Phương Nam Online,19.2 x 14.5 x 1.5,Văn Học Thiếu Nhi,https://nhasachphuongnam.com/illustrated-classics-nhung-cuoc-phieu-luu-ky-thu-robin-hood-gulliver-du-ky-moonfleet.html
893521236775,Thiếu Nhi," mang đến những lời giải đáp thú vị và bất ngờ như tên gọi của nó. Bộ sách với 9 chủ đề gây tò mò, mỗi tập truyện là rất nhiều câu hỏi, kèm với câu đố vui và giải thích chi tiết khoa học:","WOW, Thì Ra Là Thế! - Sự Sinh Trưởng Của Thực Vật",56,"48,000",Đinh Tị Books,Phương Nam Online,21.7 x 20.5 x 0.5,Kiến Thức Bách Khoa,https://nhasachphuongnam.com/wow-thi-ra-la-the-su-sinh-truong-cua-thuc-vat.html
893535261283,Truyện Tranh/Manga,"Ở TẬP 2, TÁC GIẢ SẼ ĐƯA CÁC BẠN ĐI TOUR ICELAND MIỄN PHÍ! MỞ SÁCH RA VÀ BẮT ĐẦU THÔI!",Theo Dấu Mây Ngàn - Tập 2,230,"55,000",,Phương Nam Online,18 x 13 x 1.2,Manga,https://nhasachphuongnam.com/theo-dau-may-ngan-tap-2.html
893535261150,Truyện Tranh/Manga,"Trận chiến với Thú vương Gunon và đám quái vật không ngừng được sinh ra từ rễ cây đang ngày càng trở nên khốc liệt tại bình nguyên Aliahan. Long vương dường như đã mất lí trí, Minh vương Gorgona cũng xuất hiện đưa trận chiến tiến đến cao trào.",Dragon Quest - Dấu Ấn Roto: Những Người Kế Thừa - Tập 27,202,"40,000",,Phương Nam Online,18 x 13 x 1,Manga,https://nhasachphuongnam.com/dragon-quest-dau-an-roto-nhung-nguoi-ke-thua-tap-27.html
893535261401,Truyện Tranh/Manga,"Cuộc đời đầy ""tội nghiệp"" của anh chàng Nishikata bên cạnh Takagi - Chuyên gia trêu chọc siêu ranh mãnh và... lầy lội...!! Chính vì bị chọc tức quá nhiều, nên lúc nào anh chàng cũng ấp ủ âm mưu trả đũa mà không làm gì được cô bé. Màn chơi khăm hết ngày này qua ngày khác liệu có đi đến một kết thúc có hậu!!?","Nhất Quỷ Nhì Ma, Thứ Ba Takagi - Tập 17",156,"30,000",,Phương Nam Online,18 x 13 x 1,Manga,https://nhasachphuongnam.com/nhat-quy-nhi-ma-thu-ba-takagi-tap-17.html
893535261326,Truyện Tranh/Manga,Những người cầu thân Kiki liên tiếp bị tấn công. Mitsuhide thì bị bắt vì tình nghi là kẻ chủ mưu! Hisame đã đề xuất ngụy tạo một lời cầu hôn từ nhà Rougis nhằm thăm dò động thái của thủ phạm thực sự!?,Bạch Tuyết Tóc Đỏ - Tập 17,192,"30,000",,Phương Nam Online,17.6 x 11.3 x 1,Manga,https://nhasachphuongnam.com/bach-tuyet-toc-do-tap-17.html
sachsapphathanh-893535261406-dukien09.08,Truyện Tranh/Manga,,Tuyển Tập Tranh Satoshi Yamamoto - Pokémon Đặc Biệt - The Art Of Pocket Monster Special,168,"195,000",,Phương Nam Online,29.7 x 21 x 1,Manga,https://nhasachphuongnam.com/tuyen-tap-tranh-satoshi-yamamoto-pokemon-dac-biet-the-art-of-pocket-monster-special.html
sachsapphathanh-893535260577-dukien09.08,Truyện Tranh/Manga,"Sau ngày hội ngắm mưa sao băng, Ganta đã đặt quyết tâm mới, và căn nhà ở quê của Isaki được tận dụng để phục vụ chuyến hành trình chụp ảnh trời sao vào mùa hè. Tất cả nhằm mục tiêu đạt giải cuộc thi nhiếp ảnh thiên văn để duy trì hoạt động của Câu lạc bộ. Dưới mái nhà ấy, cả hai đang cùng nỗ lực cho ra những bức hình lung linh…",Câu Lạc Bộ Những Kẻ Mất Ngủ - Tập 5,192,"40,000",,Phương Nam Online,18 x 13 x 1,Manga,https://nhasachphuongnam.com/cau-lac-bo-nhung-ke-mat-ngu-tap-5.html
sachsapphathanh-893535261404-dukien09.08,Truyện Tranh/Manga,"Lelederik phát động toàn quân tập kích, công phá thành Altun của Türkiye. Còn 8 ngày trước khi Zaganos chinh phục được trấn Mur như lời Mahmut nói. Bằng tài mưu lược, Mahmut đã biến bất lợi thành lợi thế, liệu cậu có thể ngoan cường chiến đấu đến lúc đó!? Ở diễn biến khác, quân Zaganos bao vây trấn Mur cuối cùng đã bắt đầu liều chết ập vào bên trong. Thời điểm này chính là cơ hội hoàn hảo, thế nhưng…!?",Altair - Cánh Đại Bàng Kiêu Hãnh - Tập 22,224,"35,000",,Phương Nam Online,18 x 13 x 1.2,Manga,https://nhasachphuongnam.com/altair-canh-dai-bang-kieu-hanh-tap-22.html
sachsapphathanh-893535261458-dukien09.08,Truyện Tranh/Manga,"Ngày nọ, Nobita và Doraemon tình cờ tìm thấy và giải cứu 2 người cư dân của hành tinh Koyakoya là Roppuru và Chamy đang bị nạn thông qua cửa không gian dưới nền nhà căn phòng của Nobita do thời-không gian bị bóp méo. Do sân bóng của nhóm bạn Nobita bị các anh lớp lớn tranh mất nên cậu đã nảy ra ý tưởng rủ các bạn đi qua cánh cửa không gian đến hành tinh Koyakoya để thỏa thích chơi đùa. Tại đây, họ được biết hành tinh Koyakoya đang bị bọn cai mỏ Galtite lộng hành phá phách. Nobita và nhóm bạn sẽ làm thế nào để giải cứu hành tinh Koyakoya...!",Doraemon Movie Story Màu - Tân Nobita Và Lịch Sử Khai Phá Vũ Trụ,144,"35,000",,Phương Nam Online,18 x 13 x 0.8,Manga,https://nhasachphuongnam.com/doraemon-movie-story-mau-tan-nobita-va-lich-su-khai-pha-vu-tru.html
893535260752,Truyện Tranh/Manga,"Ngày nảy ngày nay, một gia đình nọ ở Nhật Bản có hai cô con gái. Cô em là bé Asari, học lớp 4, một cô bé học hành tuy hơi bết bát nhưng được cái luôn vui tươi hồn nhiên. Cô chị là Tatami, học lớp 6, học giỏi nhất trường, nhưng lại xấu tính và khoái chọc ghẹo Asari. Mỗi ngày trôi qua với hai chị em đều là một “trận chiến” bất phân thắng bại khiến bố mẹ cũng phải bó tay. Ấy vậy mà lúc cần đoàn kết vẫn yêu thương nhau lắm đó! Mùa hè này, các fan của Asari - Cô bé tinh nghịch hãy chuẩn bị đón chào sự trở lại của bộ đôi chị em ""báo thủ"": Asari và Tatami nhé!",Asari - Cô Bé Tinh Nghịch - Tập 34,184,"25,000",,Phương Nam Online,17.6 x 11.3 x 1,Manga,https://nhasachphuongnam.com/asari-co-be-tinh-nghich-tap-34.html
893535260753,Truyện Tranh/Manga,"Ngày nảy ngày nay, một gia đình nọ ở Nhật Bản có hai cô con gái. Cô em là bé Asari, học lớp 4, một cô bé học hành tuy hơi bết bát nhưng được cái luôn vui tươi hồn nhiên. Cô chị là Tatami, học lớp 6, học giỏi nhất trường, nhưng lại xấu tính và khoái chọc ghẹo Asari. Mỗi ngày trôi qua với hai chị em đều là một “trận chiến” bất phân thắng bại khiến bố mẹ cũng phải bó tay. Ấy vậy mà lúc cần đoàn kết vẫn yêu thương nhau lắm đó! Mùa hè này, các fan của Asari - Cô bé tinh nghịch hãy chuẩn bị đón chào sự trở lại của bộ đôi chị em ""báo thủ"": Asari và Tatami nhé!",Asari - Cô Bé Tinh Nghịch - Tập 35,188,"25,000",,Phương Nam Online,17.6 x 11.3 x 1,Manga,https://nhasachphuongnam.com/asari-co-be-tinh-nghich-tap-35.html
893535261295,Tuổi Mới Lớn,Xin hãy hẹn hò với tớ!,Cô Nàng Shimotsuki Trót Phải Lòng Nhân Vật Nền - Tập 4 (Bản giới hạn),336,"115,000",,Phương Nam Online,19 x 13 x 1.8,Truyện Tranh,https://nhasachphuongnam.com/co-nang-shimotsuki-trot-phai-long-nhan-vat-nen-tap-4-ban-gioi-han.html
893535260750,Truyện Tranh/Manga,"Ngày nảy ngày nay, một gia đình nọ ở Nhật Bản có hai cô con gái. Cô em là bé Asari, học lớp 4, một cô bé học hành tuy hơi bết bát nhưng được cái luôn vui tươi hồn nhiên. Cô chị là Tatami, học lớp 6, học giỏi nhất trường, nhưng lại xấu tính và khoái chọc ghẹo Asari. Mỗi ngày trôi qua với hai chị em đều là một “trận chiến” bất phân thắng bại khiến bố mẹ cũng phải bó tay. Ấy vậy mà lúc cần đoàn kết vẫn yêu thương nhau lắm đó! Mùa hè này, các fan của Asari - Cô bé tinh nghịch hãy chuẩn bị đón chào sự trở lại của bộ đôi chị em ""báo thủ"": Asari và Tatami nhé!",Asari - Cô Bé Tinh Nghịch - Tập 32,188,"25,000",,Phương Nam Online,17.6 x 11.3 x 1,Manga,https://nhasachphuongnam.com/asari-co-be-tinh-nghich-tap-32.html
893535260751,Truyện Tranh/Manga,"Ngày nảy ngày nay, một gia đình nọ ở Nhật Bản có hai cô con gái. Cô em là bé Asari, học lớp 4, một cô bé học hành tuy hơi bết bát nhưng được cái luôn vui tươi hồn nhiên. Cô chị là Tatami, học lớp 6, học giỏi nhất trường, nhưng lại xấu tính và khoái chọc ghẹo Asari. Mỗi ngày trôi qua với hai chị em đều là một “trận chiến” bất phân thắng bại khiến bố mẹ cũng phải bó tay. Ấy vậy mà lúc cần đoàn kết vẫn yêu thương nhau lắm đó! Mùa hè này, các fan của Asari - Cô bé tinh nghịch hãy chuẩn bị đón chào sự trở lại của bộ đôi chị em ""báo thủ"": Asari và Tatami nhé!",Asari - Cô Bé Tinh Nghịch - Tập 33,184,"25,000",,Phương Nam Online,17.6 x 11.3 x 1,Manga,https://nhasachphuongnam.com/asari-co-be-tinh-nghich-tap-33.html
893535260749,Truyện Tranh/Manga,"Ngày nảy ngày nay, một gia đình nọ ở Nhật Bản có hai cô con gái. Cô em là bé Asari, học lớp 4, một cô bé học hành tuy hơi bết bát nhưng được cái luôn vui tươi hồn nhiên. Cô chị là Tatami, học lớp 6, học giỏi nhất trường, nhưng lại xấu tính và khoái chọc ghẹo Asari. Mỗi ngày trôi qua với hai chị em đều là một “trận chiến” bất phân thắng bại khiến bố mẹ cũng phải bó tay. Ấy vậy mà lúc cần đoàn kết vẫn yêu thương nhau lắm đó! Mùa hè này, các fan của Asari - Cô bé tinh nghịch hãy chuẩn bị đón chào sự trở lại của bộ đôi chị em ""báo thủ"": Asari và Tatami nhé!",Asari - Cô Bé Tinh Nghịch - Tập 31,188,"25,000",,Phương Nam Online,17.6 x 11.3 x 1,Manga,https://nhasachphuongnam.com/asari-co-be-tinh-nghich-tap-31.html
893521236810,Thiếu Nhi,"Qua những câu chuyện với lời kể hấp dẫn và tranh minh họa nhiều màu sắc, độc giả sẽ được hòa mình vào chuyến chu du vòng quanh thế giới trong tám mươi ngày, cùng Robinson Crusoe trải qua những tháng ngày khốn khó nơi hoang đảo, tới lâu đài Canterville và xem hồn ma bí ẩn năm trăm năm tuổi đã phải đau đầu đối phó với những nhóc tì “siêu quậy” như thế nào.","Illustrated Classics - Những Cuộc Phiêu Lưu Kỳ Thú: Tám Mươi Ngày Vòng Quanh Thế Giới, Robinson Crusoe, Con Ma Nhà Canterville",196,"168,000",Đinh Tị Books,Phương Nam Online,19.2 x 14.5 x 1.5,Văn Học Thiếu Nhi,https://nhasachphuongnam.com/illustrated-classics-nhung-cuoc-phieu-luu-ky-thu-tam-muoi-ngay-vong-quanh-the-gioi-robinson-crusoe-con-ma-nha-canterville.html
893521236789,Thiếu Nhi,,Bé Yêu Tự Tin Làm Chủ Cảm Xúc - Bị Từ Chối Cũng Chẳng Sao Hết,28,"35,000",Đinh Tị Books,Phương Nam Online,22.5 x 20.5 x 0.5,Đạo Đức - Kỹ Năng Sống,https://nhasachphuongnam.com/be-yeu-tu-tin-lam-chu-cam-xuc-bi-tu-choi-cung-chang-sao-het.html
893535260755,Truyện Tranh/Manga,"Ngày nảy ngày nay, một gia đình nọ ở Nhật Bản có hai cô con gái. Cô em là bé Asari, học lớp 4, một cô bé học hành tuy hơi bết bát nhưng được cái luôn vui tươi hồn nhiên. Cô chị là Tatami, học lớp 6, học giỏi nhất trường, nhưng lại xấu tính và khoái chọc ghẹo Asari. Mỗi ngày trôi qua với hai chị em đều là một “trận chiến” bất phân thắng bại khiến bố mẹ cũng phải bó tay. Ấy vậy mà lúc cần đoàn kết vẫn yêu thương nhau lắm đó! Mùa hè này, các fan của Asari - Cô bé tinh nghịch hãy chuẩn bị đón chào sự trở lại của bộ đôi chị em ""báo thủ"": Asari và Tatami nhé!",Asari - Cô Bé Tinh Nghịch - Tập 37,188,"25,000",,Phương Nam Online,17.6 x 11.3 x 1,Manga,https://nhasachphuongnam.com/asari-co-be-tinh-nghich-tap-37.html
893535260754,Truyện Tranh/Manga,"Ngày nảy ngày nay, một gia đình nọ ở Nhật Bản có hai cô con gái. Cô em là bé Asari, học lớp 4, một cô bé học hành tuy hơi bết bát nhưng được cái luôn vui tươi hồn nhiên. Cô chị là Tatami, học lớp 6, học giỏi nhất trường, nhưng lại xấu tính và khoái chọc ghẹo Asari. Mỗi ngày trôi qua với hai chị em đều là một “trận chiến” bất phân thắng bại khiến bố mẹ cũng phải bó tay. Ấy vậy mà lúc cần đoàn kết vẫn yêu thương nhau lắm đó! Mùa hè này, các fan của Asari - Cô bé tinh nghịch hãy chuẩn bị đón chào sự trở lại của bộ đôi chị em ""báo thủ"": Asari và Tatami nhé!",Asari - Cô Bé Tinh Nghịch - Tập 36,188,"25,000",,Phương Nam Online,17.6 x 11.3 x 1,Manga,https://nhasachphuongnam.com/asari-co-be-tinh-nghich-tap-36.html
893521236790,Thiếu Nhi,,Bé Yêu Tự Tin Làm Chủ Cảm Xúc - Chúng Ta Cần Tôn Trọng Lẫn Nhau,28,"35,000",Đinh Tị Books,Phương Nam Online,22.5 x 20.5 x 0.5,Đạo Đức - Kỹ Năng Sống,https://nhasachphuongnam.com/be-yeu-tu-tin-lam-chu-cam-xuc-chung-ta-can-ton-trong-lan-nhau.html
893535260758,Truyện Tranh/Manga,"Ngày nảy ngày nay, một gia đình nọ ở Nhật Bản có hai cô con gái. Cô em là bé Asari, học lớp 4, một cô bé học hành tuy hơi bết bát nhưng được cái luôn vui tươi hồn nhiên. Cô chị là Tatami, học lớp 6, học giỏi nhất trường, nhưng lại xấu tính và khoái chọc ghẹo Asari. Mỗi ngày trôi qua với hai chị em đều là một “trận chiến” bất phân thắng bại khiến bố mẹ cũng phải bó tay. Ấy vậy mà lúc cần đoàn kết vẫn yêu thương nhau lắm đó! Mùa hè này, các fan của Asari - Cô bé tinh nghịch hãy chuẩn bị đón chào sự trở lại của bộ đôi chị em ""báo thủ"": Asari và Tatami nhé!",Asari - Cô Bé Tinh Nghịch - Tập 40,188,"25,000",,Phương Nam Online,17.6 x 11.3 x 1,Manga,https://nhasachphuongnam.com/asari-co-be-tinh-nghich-tap-40.html
